V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V_mean,V_std,V_max,V_min,Class
-0.044610357745415,2.08244591489187,2.5260788406751162,-1.8783012527878011,2.6163466574623584,-0.40203764504510875,-0.32334332400308097,1.6266857593335873,-0.28777775563181024,5.386069910852479,1.9620959396831037,-2.4828216696650207,0.08386264413188547,-1.8977380238135815,-3.72450073917478,1.3565941852023498,0.0785111420907755,0.4127416299177929,0.4018857042111691,-0.5123639825555881,0.3489911789015152,2.0596034293401377,5.386069910852479,-3.72450073917478,0
1.2628826050206718,1.212291083147524,2.34499880160495,-1.1113052879250211,-0.26037838628736787,-1.6108550895741374,1.6659987257275783,-0.5576946236878886,-0.7086385475942918,4.570574795087708,3.032462333744925,-0.35477613191680746,-1.114055388947899,-0.7384082069311761,0.03340291400350751,1.6780012088138792,0.04736534725625451,1.87203354909125,-0.9879233003680492,-1.507000995722172,0.438448770227172,1.6823230249981043,4.570574795087708,-1.6108550895741374,0
-1.7410980775278846,-0.7710831031243928,-0.5606260116311728,0.8123365892243517,-1.388462482442219,-1.7278800347193242,1.4779926606796476,-0.606651801258136,-0.4783669252739046,1.6754465922038928,-2.3938965738288154,-1.9448361511043786,2.1946460239352557,-0.1975813746538915,-0.6921264473280454,0.6312299012589482,-0.36427014004708713,1.0727722609166426,1.8195986448666839,-3.829515061120116,-0.3506185755486972,1.575288523879735,2.1946460239352557,-3.829515061120116,0
0.12411844645136372,-2.167204913773481,1.8507624843397286,0.6265075616921889,4.122474032253305,-0.422890327486332,1.5621898768082445,0.3476274934169724,1.245590252769907,-1.1076058158405995,-2.020492317881784,-2.2553012483125787,0.5918153293077938,0.18136826769059064,-1.4331709947277615,3.4185997500032537,1.6801601347266,1.068598160139553,0.3671265743885311,-0.0659432748916714,0.38571647355369126,1.7085597952046447,4.122474032253305,-2.2553012483125787,0
1.8473571286747437,1.3978347460365397,-1.4268854360392795,-0.7135297716336652,-0.17001721354159993,1.4962926645681773,-1.4261760073315835,0.06071561217629243,-0.9295978719692064,-3.10019458086067,-1.5301881141418612,-1.428180048050398,-0.6242759753694422,-1.9378691316788577,-0.3637652601157157,-2.16412818031806,1.4450037053164728,1.0124021363897295,-0.4068434747476451,2.4104717640566973,-0.3275786654289666,1.5039834608539238,2.4104717640566973,-3.10019458086067,0
0.3327367561867045,3.4137748404949892,-2.1250764906674826,0.3227276897335802,1.2496265798326638,-2.4706196019687017,0.5338298939870874,0.48434794389395464,-1.2180963716461126,0.792097432061035,1.494695987081155,-3.116095132916108,-1.137212872531085,-1.1964903659283634,-5.210423588280544,2.394153589566727,0.3266446230219176,-1.4041698626260695,-0.8213813160286737,-1.160887450194532,-0.42579088584639296,1.9828899644999463,3.4137748404949892,-5.210423588280544,0
1.290201982983311,1.4784816673975152,-6.4487346250291315,-0.5628313676597241,-0.8859320358826659,-0.2498455676711433,-4.823220630512228,1.0493684851579221,-0.35270609374366857,-3.8083764009542427,-0.6551660790891755,-3.205131873096179,-1.012674716605372,-0.08841302017279232,2.482174203806888,0.6409968965238959,-0.5099653077928116,0.24313832053148252,0.6700692889068823,0.2701618261312173,-0.723920252338501,2.227353929334645,2.482174203806888,-6.4487346250291315,0
-0.9296575483277683,-3.0578759094249115,1.0234839857220779,1.6519832814618123,2.231804437271778,1.4671301295392678,1.0941914079833654,2.2434428909532014,-0.4537952212796032,1.9329922910124446,-0.2819415894107292,-0.30353357253574803,-1.3302447723784543,0.18576051840957944,-0.9514103595216129,-2.291856246634644,1.3299690303945448,0.1555880640435571,1.1017893820201607,-1.7334291490934164,0.1542195525102451,1.5384044251332887,2.2434428909532014,-3.0578759094249115,0
0.14150544184468805,-0.731906326404864,-2.6254907010391024,-1.0986741684501322,-0.8583911801678661,-0.1361637134389081,-3.203548865195991,-1.7886727347218958,0.49305485494228873,-0.40410268213181655,-0.9851615019954273,-2.3509257902544562,-1.0466125903441175,1.506471711899534,0.6552488167092084,-3.320482473652672,0.3209285230327003,-0.5335758057751567,-2.3888099668578224,-0.6403972066730178,-0.9497853179337413,1.319079273981764,1.506471711899534,-3.320482473652672,0
-2.740632473678283,-5.578007997192246,0.30364327942317937,-0.24647359815917558,-1.267294462961832,0.9091043608127927,-0.9038613081932587,-0.22736600753411548,1.5493201444069558,-0.5343351643378229,-0.745315273257727,3.0273675933872815,0.5295368969648401,0.09847321421933553,6.338354543444188,0.4702684524642251,1.590295299982961,-1.1213742556265494,-0.4658760931050748,-0.5911439191151806,0.01973416159722463,2.2886094411738487,6.338354543444188,-5.578007997192246,0
-0.12078018346134267,-0.2637710322967437,1.2348449984639307,0.3808861238169139,2.828125495477022,-1.3875886804244262,0.6977759934901147,0.526074835635827,0.4646095246081135,-1.7901580205441432,0.39411855668284135,1.0579847005369842,-0.5934349081456346,0.5317458478992361,-1.769396312949184,3.0771444259326026,0.2828501709482993,-0.7624428599523837,-1.5859042227950344,1.0443991536540502,0.21235418032885214,1.332516602149124,3.0771444259326026,-1.7901580205441432,0
2.4016148199312184,0.8208681048533776,1.4248862603296688,1.9345588168749466,-0.27295045706809584,0.23675357861989887,-0.8589154398779417,-0.03509897872175528,-1.43771141650765,3.286181552308926,2.447531826264075,1.962208968843343,0.4890277126009712,2.355758611314027,5.1952382944204265,1.1775556953848807,0.5208987013372599,-0.5206799545700141,1.4910744525569397,-1.8430250380266895,1.038788805543391,1.6942212456547558,5.1952382944204265,-1.8430250380266895,0
2.2085425579387454,2.813738838213265,3.738195840746621,0.4813294763214939,-0.056716173574900774,-1.844234025297783,2.298081260836173,0.5704746914509105,1.3733293921628709,-0.11158946274464629,-1.3557734734083864,1.238485466790695,0.23224172608677832,-0.6181638256811909,-2.4597784593518597,-0.4119953895266073,0.32696270691412765,-0.1869247019438014,-1.2746961585169567,0.08442632527051275,0.3522968306343031,1.5766376051622,3.738195840746621,-2.4597784593518597,0
0.4860911466923681,1.7321927826096544,0.1631835284744575,-1.349090814573598,1.2409419754835955,-0.159872714336036,-0.16533716796737674,-1.3301859401350171,-1.4106287213443391,0.541933560105276,0.6036049006458518,0.5697358519321147,0.4510417242583088,-0.3280588967315375,-0.13154139763222686,2.263871945405287,-1.4700757746949398,0.7667971874754358,0.7609808014839016,-0.5638961199212149,0.13358439286149823,1.0300980517987681,2.263871945405287,-1.4700757746949398,0
4.918600241800643,2.738856501788443,-2.6258100215721907,0.2002438236166834,-4.226386298475182,-0.6131941308605051,-1.8061109864013514,1.4084257015951158,1.5781359257664058,-3.3098318776982683,0.5017000990859026,-2.3202620447446387,0.5011148023980209,-0.2050194626622035,5.968098226902438,1.4694924629029174,-0.5511426344525058,0.7704601089684779,0.6747601557714081,2.5949791567224514,0.3833554875226031,2.5589051547091506,5.968098226902438,-4.226386298475182,0
-0.9804790034446902,0.45020586634065207,2.2084366493187626,0.69273982597973,1.715625425349898,-1.3118316709687747,-0.7482943728421754,0.6552416255314728,-0.10106706151939701,0.5474515833066302,1.5047954935299526,2.543820063316093,0.3067808444169773,-0.5696237666032861,-1.8387707447458093,1.0283174114950207,-0.23607763302255735,0.16224260890624195,0.5678548529356158,1.1417177800469223,0.386954288866364,1.1422616955735088,2.543820063316093,-1.8387707447458093,0
0.6641010854571309,2.3898739612080115,2.1912487299819485,-0.39297924194043904,2.9143288637460927,2.6453322397851577,0.4276361461471374,1.3462352634349402,-0.21026033710917635,4.022281556802043,-0.0741018828377672,3.5313095803372736,0.06749055399314098,0.7486678298208665,-0.7477332969647936,-2.004750466401732,-1.2332394529437167,-0.23477933473696125,0.251739233953263,-3.747593421126714,0.6277403805302855,1.922707848988099,4.022281556802043,-3.747593421126714,0
0.276271212194259,0.3538272871813067,2.4803917220339846,-1.1639557753810619,2.980189234961089,2.0085096964516405,3.5004567713309616,0.4502122693836802,0.17161624704710887,2.188118758459773,1.0962941988547195,1.9143340149007677,0.2583624550788201,0.5408949491946161,-1.9145865759824758,0.8730176155938583,0.3108105719718348,-1.3898112591849132,0.6046196558763818,-1.1698637968321173,0.7184854626567116,1.4687813167274524,3.5004567713309616,-1.9145865759824758,0
-0.9043867074038492,-0.4919210410542074,0.9590708210050811,-0.07870071130799626,1.62192504226224,0.390839766491794,-0.14722768719160884,-0.7726734828766808,-0.12243812572481577,1.6887137851175453,-0.9369819346535466,1.590912582259327,-1.2146483496101959,-1.3713941129915945,-1.6138271346895887,-2.725058283545055,-1.3762093992219948,-0.32967450493773603,-0.8353849851920078,-2.5309774013811053,-0.46000209323229974,1.2549791216598116,1.6887137851175453,-2.725058283545055,0
